country,cncode,year,region,incomegr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Colombia,COL,1979,Latin America & the Caribbean,Upper-middle-income economies,95.44,23.70,1.31,26.02,,24.20,24.20,18.52,18.52,132.26,15815.43,,,,,,,,,,,,,,,,,,,,0.36
Colombia,COL,1980,Latin America & the Caribbean,Upper-middle-income economies,96.43,24.20,1.12,26.65,,25.18,25.18,19.34,19.34,128.44,18012.03,,,,,,,,,,,,,,,,,,,,0.32
Colombia,COL,1981,Latin America & the Caribbean,Upper-middle-income economies,96.91,27.82,1.04,30.32,,28.77,28.77,23.01,23.01,121.95,19712.06,,,,,,,,,,,,,,,,,,,,0.44
Colombia,COL,1982,Latin America & the Caribbean,Upper-middle-income economies,93.99,28.92,1.54,31.91,,30.23,30.23,24.19,24.19,127.89,20020.15,,,,,,,,,,,,,,,,,,,,0.22
Colombia,COL,1983,Latin America & the Caribbean,Upper-middle-income economies,90.64,30.00,2.93,34.49,,32.37,32.37,25.06,25.06,130.33,19718.68,,,,,,,,,,,,,,,,,,,,0.19
Colombia,COL,1984,Latin America & the Caribbean,Upper-middle-income economies,85.32,29.63,4.94,35.52,,32.99,32.99,24.70,24.70,136.67,18247.90,,,,,,,,,,,,,,,,,,,,0.20
Colombia,COL,1985,Latin America & the Caribbean,Upper-middle-income economies,83.87,29.27,6.43,35.31,,32.94,32.94,25.05,25.05,126.64,14354.99,,,,,,,,,,,,,,,,,,,,0.32
Colombia,COL,1986,Latin America & the Caribbean,Upper-middle-income economies,,,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
Colombia,COL,1987,Latin America & the Caribbean,Upper-middle-income economies,79.64,,6.25,,,,,,,113.68,13511.07,,,,,,,,,,,,,,,,,,,,1.72
Colombia,COL,1988,Latin America & the Caribbean,Upper-middle-income economies,79.76,22.45,5.86,23.02,,21.49,21.49,18.28,18.28,122.05,11651.61,,,,,,,,,,,,,268.67,,,,,,,1.17
Colombia,COL,1989,Latin America & the Caribbean,Upper-middle-income economies,,,5.01,,,,,,,,,,,,,,,,,,2.62,0.16,7.14,251.09,,,,,,,1.18
Colombia,COL,1990,Latin America & the Caribbean,Upper-middle-income economies,89.79,,3.34,,,,,,,124.90,13251.37,,,,,,,,,,2.85,0.16,6.18,240.19,0.35,2.30,,,,,1.23
Colombia,COL,1991,Latin America & the Caribbean,Upper-middle-income economies,91.88,22.21,2.66,26.27,,22.39,22.39,19.17,19.17,109.11,13742.24,,,,,,,,,,6.09,0.31,8.08,244.42,0.28,1.85,,,,,2.14
Colombia,COL,1992,Latin America & the Caribbean,Upper-middle-income economies,93.72,23.87,2.06,26.71,0.00,22.43,22.44,20.73,20.73,107.47,16167.97,,,,,,,,,,9.83,0.75,11.44,231.16,0.36,2.35,,,,,1.30
Colombia,COL,1993,Latin America & the Caribbean,Upper-middle-income economies,96.11,24.95,1.48,28.24,0.36,24.29,24.60,21.88,21.88,114.13,19356.82,,,,,,,,,,12.74,1.10,10.30,252.41,0.58,3.79,,0.21,,,0.84
Colombia,COL,1994,Latin America & the Caribbean,Upper-middle-income economies,96.93,27.59,1.12,31.25,0.73,27.15,27.82,24.59,24.59,107.36,30319.13,,,,,,,,0.31,1.49,14.16,1.74,18.94,314.63,0.65,4.27,1.05,0.06,,,1.19
Colombia,COL,1995,Latin America & the Caribbean,Upper-middle-income economies,98.05,30.04,0.87,34.27,0.83,29.80,30.60,27.00,27.00,113.10,31913.06,,,,,,,,0.39,1.42,16.87,1.85,8.04,519.50,0.78,5.10,1.36,0.27,11.19,14.08,0.88
Colombia,COL,1996,Latin America & the Caribbean,Upper-middle-income economies,97.99,31.43,0.75,37.24,0.96,32.57,33.50,28.38,28.38,116.40,36724.30,,,,,,,,0.50,1.32,17.49,1.30,8.00,507.57,0.80,6.49,2.40,0.25,13.50,12.71,0.78
Colombia,COL,1997,Latin America & the Caribbean,Upper-middle-income economies,98.66,31.54,0.65,38.60,1.06,33.39,34.39,28.54,28.54,117.56,34765.07,,,,,,,,0.56,1.24,16.76,1.46,10.36,498.66,0.65,7.61,3.55,0.14,13.29,15.92,0.73
Colombia,COL,1998,Latin America & the Caribbean,Upper-middle-income economies,97.53,32.50,0.79,40.77,1.58,34.38,35.65,29.37,29.37,116.54,32692.69,,,55.18,,,78.23,,0.65,1.27,15.46,1.59,10.02,422.63,0.60,9.37,4.97,-0.05,14.86,20.18,0.82
Colombia,COL,1999,Latin America & the Caribbean,Upper-middle-income economies,95.13,33.01,1.47,39.10,2.61,32.42,34.09,29.52,29.52,103.11,28662.41,8.85,5.01,56.75,-6.00,-51.18,81.91,2.00,0.66,1.21,13.21,1.16,6.18,369.58,0.45,12.84,7.20,0.47,14.22,25.54,1.52
Colombia,COL,2000,Latin America & the Caribbean,Upper-middle-income economies,94.70,25.90,1.49,27.92,2.47,22.26,23.70,22.70,22.70,92.73,24619.21,8.68,4.10,51.54,-1.93,-14.80,85.56,3.19,0.56,1.00,9.87,0.51,4.03,315.81,0.18,14.07,7.58,0.14,9.65,24.49,1.61
Colombia,COL,2001,Latin America & the Caribbean,Upper-middle-income economies,97.02,19.65,1.23,29.12,3.76,20.85,22.19,17.32,17.32,167.75,13874.77,8.80,4.02,44.41,1.02,10.14,72.85,4.55,0.59,1.17,11.29,0.37,3.20,303.26,0.17,17.78,10.12,0.89,9.28,48.20,2.09
Colombia,COL,2002,Latin America & the Caribbean,Upper-middle-income economies,96.29,14.21,1.00,28.96,5.63,20.90,22.07,13.00,13.00,154.27,12339.34,6.68,3.90,46.90,0.95,9.59,77.48,4.30,0.75,1.29,11.30,0.31,2.47,276.59,0.22,19.04,11.86,0.51,8.11,39.85,2.53
Colombia,COL,2003,Latin America & the Caribbean,Upper-middle-income economies,95.98,14.35,1.12,27.66,5.76,20.31,20.86,13.26,13.26,152.07,13747.05,7.19,4.38,47.42,1.98,19.92,68.34,4.96,0.76,1.22,12.04,0.34,3.56,272.26,0.26,20.94,12.41,,7.13,50.75,3.25
Colombia,COL,2004,Latin America & the Caribbean,Upper-middle-income economies,98.91,14.60,0.76,30.68,5.97,21.50,21.52,13.67,13.67,161.72,18376.19,7.18,4.41,50.11,2.92,27.41,63.45,5.65,0.73,1.14,17.56,0.81,7.11,268.06,0.37,23.44,11.76,0.46,5.95,43.85,2.72
Colombia,COL,2005,Latin America & the Caribbean,Upper-middle-income economies,97.72,15.92,0.58,33.36,7.23,23.25,23.26,15.13,15.13,146.84,22783.70,4.89,3.92,61.96,2.26,19.14,55.63,6.08,0.69,1.06,25.61,2.73,16.96,263.99,0.45,25.29,10.00,0.09,4.88,31.17,2.28
Colombia,COL,2006,Latin America & the Caribbean,Upper-middle-income economies,98.19,16.99,0.71,34.26,7.27,25.70,25.70,16.15,16.15,169.98,27448.33,4.50,3.96,77.74,1.78,14.14,59.48,5.78,0.75,1.06,31.34,5.41,22.20,260.03,0.43,25.68,9.04,0.23,4.86,35.10,2.41
Colombia,COL,2007,Latin America & the Caribbean,Upper-middle-income economies,99.12,17.57,0.49,36.38,7.42,29.86,29.86,16.67,16.67,187.76,32928.17,4.69,5.31,74.13,1.89,15.50,54.93,5.65,0.75,1.08,40.20,5.68,12.40,215.74,0.41,24.66,8.94,0.63,5.63,29.24,2.18
Colombia,COL,2008,Latin America & the Caribbean,Upper-middle-income economies,99.46,17.27,0.27,38.21,7.70,32.28,32.28,16.59,16.59,201.29,31593.81,4.66,5.73,73.12,1.98,17.06,52.47,5.39,0.96,1.04,40.64,4.85,12.59,212.61,0.34,21.88,7.93,,4.20,27.17,2.00
Colombia,COL,2009,Latin America & the Caribbean,Upper-middle-income economies,98.08,17.72,0.48,38.56,22.73,31.56,36.61,17.28,17.28,165.65,36633.62,4.71,5.71,75.49,2.24,18.04,49.85,6.36,0.98,1.09,45.67,5.23,12.13,187.76,0.37,22.81,8.54,0.81,3.25,25.21,1.79
Colombia,COL,2010,Latin America & the Caribbean,Upper-middle-income economies,99.33,18.47,0.49,38.05,38.28,30.00,40.39,18.27,18.27,162.95,43079.91,10.89,7.76,57.89,2.86,21.40,64.38,6.58,0.94,1.11,63.06,6.59,12.69,180.86,0.52,24.20,8.99,-0.03,4.23,20.12,1.41
Colombia,COL,2011,Latin America & the Caribbean,Upper-middle-income economies,99.50,19.32,0.23,39.76,37.27,31.96,42.00,19.29,19.29,167.99,51214.97,7.98,6.11,51.48,2.24,16.62,63.88,6.42,0.96,1.12,62.82,7.66,12.89,167.80,0.57,22.87,8.34,0.19,4.56,16.65,1.25
Comoros,COM,1960,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1961,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1962,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1963,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1964,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1965,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1966,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1967,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1968,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1969,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1970,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1971,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1972,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1973,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1974,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1975,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1976,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1977,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1978,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1979,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,1980,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
Comoros,COM,1981,Sub-Saharan Africa,Low-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
Comoros,COM,1982,Sub-Saharan Africa,Low-income economies,85.47,,,,,,,,,206.46,34.43,,,,,,,,,,,,,,,,,,,,2.21
Comoros,COM,1983,Sub-Saharan Africa,Low-income economies,86.16,,,,,,,,,159.40,36.27,,,,,,,,,,,,,,,,,,,,1.65
Comoros,COM,1984,Sub-Saharan Africa,Low-income economies,87.38,,,,,,,,,313.14,25.84,,,,,,,,,,,,,,,,,,,,1.99
Comoros,COM,1985,Sub-Saharan Africa,Low-income economies,76.38,,,,,,,,,130.05,35.81,,,,,,,,,,,,,,,,,,,,3.69
Comoros,COM,1986,Sub-Saharan Africa,Low-income economies,77.73,,,,,,,,,137.12,43.57,,,,,,,,,,,,,,,,,,,,2.93
Comoros,COM,1987,Sub-Saharan Africa,Low-income economies,79.42,,,,,,,,,156.55,63.32,,,,,,,,,,,,,,,,,,,,3.46
Comoros,COM,1988,Sub-Saharan Africa,Low-income economies,81.38,,,,,,,,,178.18,61.43,,,,,,,,,,,,,,,,,,,,3.56
Comoros,COM,1989,Sub-Saharan Africa,Low-income economies,77.91,,,,,,,,,154.42,70.98,,,,,,,,,,,,,,,,,,,,3.97
Comoros,COM,1990,Sub-Saharan Africa,Low-income economies,83.30,,,,,,,,,212.61,79.19,,,,,,,,,,,,,,,,,,,,3.97
Comoros,COM,1991,Sub-Saharan Africa,Low-income economies,79.55,,,,,,,,,277.84,77.86,,,,,,,,,,,,,,,,,,,,4.09
Comoros,COM,1992,Sub-Saharan Africa,Low-income economies,79.93,,,,,,,,,258.61,74.74,,,,,,,,,,,,,,,,,,,,6.01
Comoros,COM,1993,Sub-Saharan Africa,Low-income economies,76.93,,,,,,,,,237.98,69.52,,,,,,,,,,,,,,,,,,,,6.08
Comoros,COM,1994,Sub-Saharan Africa,Low-income economies,71.12,,,,,,,,,216.97,51.32,,,,,,,,,,,,,,,,,,,,8.20
Comoros,COM,1995,Sub-Saharan Africa,Low-income economies,72.48,,,,,,,,,226.67,50.97,,,,,,,,,,,,,,,,,,0.86,255.57,5.27
Comoros,COM,1996,Sub-Saharan Africa,Low-income economies,66.63,,,,,,,,,149.59,53.08,,,,,,,,,,,,,,,,,,1.30,218.84,
Comoros,COM,1997,Sub-Saharan Africa,Low-income economies,70.11,,,,,,,,,187.21,45.91,,,,,,,,,,,,,,,,,,3.77,238.57,
Comoros,COM,1998,Sub-Saharan Africa,Low-income economies,65.41,,,,,,,,,163.48,40.70,,,,,,,,,,,,,,,,,,2.79,317.48,
Comoros,COM,1999,Sub-Saharan Africa,Low-income economies,70.32,,,,,,,,,196.08,39.10,,,,,,,,,,,,,,,,,,3.59,346.13,
Comoros,COM,2000,Sub-Saharan Africa,Low-income economies,71.38,18.18,3.55,8.63,3.04,8.24,11.28,4.56,5.29,168.50,40.40,,,,,,,,,,,,,,,,,,4.95,244.34,
Comoros,COM,2001,Sub-Saharan Africa,Low-income economies,72.87,20.98,3.00,7.74,3.10,7.49,9.75,9.52,10.26,48.15,53.00,,,,,,,,,,,,,,,,,,3.18,83.32,
Comoros,COM,2002,Sub-Saharan Africa,Low-income economies,71.32,23.81,2.78,7.18,2.96,7.02,8.48,14.75,15.53,47.13,65.74,,,,,,,,,,,,,,,,,,6.37,87.45,
Comoros,COM,2003,Sub-Saharan Africa,Low-income economies,77.37,23.01,2.72,7.95,2.32,7.57,8.72,15.09,15.92,53.31,75.33,,,,,,,,,,,,,,,,,,5.86,81.42,
Comoros,COM,2004,Sub-Saharan Africa,Low-income economies,77.24,21.09,2.34,7.98,1.90,7.42,8.36,14.21,15.26,50.97,74.95,,,,,,,,,,,,,,,,,,2.76,71.01,
Comoros,COM,2005,Sub-Saharan Africa,Low-income economies,74.94,21.31,2.56,8.10,1.64,7.68,8.49,14.01,15.23,58.47,74.64,,,,,,,,,,,,,,,,,,19.12,75.21,
Comoros,COM,2006,Sub-Saharan Africa,Low-income economies,71.23,22.82,3.19,8.64,1.47,8.03,8.76,15.23,16.56,47.78,93.84,,,,,,,,,,,,,,,,,,1.98,57.51,
Comoros,COM,2007,Sub-Saharan Africa,Low-income economies,73.60,25.09,3.57,9.41,1.31,8.44,9.10,17.11,19.15,50.76,109.30,,,,,,,,,,,,,,,,,,5.16,50.32,
Comoros,COM,2008,Sub-Saharan Africa,Low-income economies,74.82,25.85,3.85,11.13,1.09,9.49,10.04,18.35,21.95,52.58,116.02,,,,,,,,,,,,,,,,,,2.07,48.14,
Comoros,COM,2009,Sub-Saharan Africa,Low-income economies,76.36,25.42,4.56,14.21,1.68,12.43,13.27,20.94,23.27,65.08,110.94,,,,,,,,,,,,,,,,,,1.87,42.30,
Comoros,COM,2010,Sub-Saharan Africa,Low-income economies,76.67,25.26,5.46,17.80,2.74,16.16,17.53,23.91,23.91,69.74,110.20,,,,,,,,,,,,,,,,,,1.84,31.58,
Comoros,COM,2011,Sub-Saharan Africa,Low-income economies,74.61,29.03,5.84,18.12,,16.78,17.50,24.16,24.16,69.18,152.75,,,,,,,,,,,,,,,,,,3.44,36.65,
Cape Verde,CPV,1960,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1961,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1962,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1963,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1964,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1965,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1966,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1967,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1968,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1969,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1970,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1971,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1972,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1973,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1974,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1975,Sub-Saharan Africa,Lower-middle-income economies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1976,Sub-Saharan Africa,Lower-middle-income economies,19.65,,,,,,,,,147.54,97.23,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1977,Sub-Saharan Africa,Lower-middle-income economies,20.08,,,,,,,,,134.06,118.72,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1978,Sub-Saharan Africa,Lower-middle-income economies,14.33,,,,,,,,,118.09,117.97,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1979,Sub-Saharan Africa,Lower-middle-income economies,13.30,,,,,,,,,122.42,110.71,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,1980,Sub-Saharan Africa,Lower-middle-income economies,12.97,,,,,,,,,152.70,113.80,,,,,,,,,,,,,,,,,,,,28.17
Cape Verde,CPV,1981,Sub-Saharan Africa,Lower-middle-income economies,9.84,,,,,,,,,144.39,97.80,,,,,,,,,,,,,,,,,,,,22.66
Cape Verde,CPV,1982,Sub-Saharan Africa,Lower-middle-income economies,8.86,,,,,,,,,137.60,95.38,,,,,,,,,,,,,,,,,,,,18.38
Cape Verde,CPV,1983,Sub-Saharan Africa,Lower-middle-income economies,8.38,,,,,,,,,112.83,85.45,,,,,,,,,,,,,,,,,,,,14.84
Cape Verde,CPV,1984,Sub-Saharan Africa,Lower-middle-income economies,6.22,,,,,,,,,100.87,74.82,,,,,,,,,,,,,,,,,,,,15.62
Cape Verde,CPV,1985,Sub-Saharan Africa,Lower-middle-income economies,5.72,35.70,31.93,2.02,2.00,2.00,4.00,,,106.65,90.02,,,,,,,,,,,,,,,,,,,,15.07
Cape Verde,CPV,1986,Sub-Saharan Africa,Lower-middle-income economies,4.52,33.92,32.43,1.75,1.74,1.74,3.47,,,99.10,114.14,,,,,,,,,,,,,,,,,,,,14.46
Cape Verde,CPV,1987,Sub-Saharan Africa,Lower-middle-income economies,5.87,31.63,32.31,1.78,1.78,1.78,3.57,,,122.69,129.15,,,,,,,,,,,,,,,,,,,,15.48
Cape Verde,CPV,1988,Sub-Saharan Africa,Lower-middle-income economies,7.62,30.07,32.91,2.40,2.40,2.40,4.80,,,148.89,117.39,,,,,,,,,,,,,,,,,,,,16.17
Cape Verde,CPV,1989,Sub-Saharan Africa,Lower-middle-income economies,8.40,29.99,34.56,3.02,3.02,3.02,6.03,,,166.09,123.90,,,,,,,,,,,,,,,,,,,,17.84
Cape Verde,CPV,1990,Sub-Saharan Africa,Lower-middle-income economies,10.23,32.50,39.21,4.04,4.04,4.04,8.07,,,199.98,143.46,,,,,,,,,,,,,,,,,,,,19.27
Cape Verde,CPV,1991,Sub-Saharan Africa,Lower-middle-income economies,8.66,32.95,42.22,4.39,4.39,4.39,8.78,,,178.36,151.36,,,,,,,,,,,,,,,,,,,,19.50
Cape Verde,CPV,1992,Sub-Saharan Africa,Lower-middle-income economies,8.20,36.34,46.26,4.25,4.25,4.25,8.49,,,180.57,173.74,,,,,,,,,1.31,,,,,,,,,,,21.28
Cape Verde,CPV,1993,Sub-Saharan Africa,Lower-middle-income economies,39.29,51.42,37.83,12.08,,11.27,13.25,28.27,28.27,34.16,272.55,,,,,,,,,1.50,,,,,,,,,,,15.60
Cape Verde,CPV,1994,Sub-Saharan Africa,Lower-middle-income economies,69.73,61.89,22.25,28.05,,17.77,17.77,50.53,50.53,36.09,315.73,,,,,,,,,1.33,,,,,,,,,,,21.02
Cape Verde,CPV,1995,Sub-Saharan Africa,Lower-middle-income economies,74.14,64.27,16.05,41.54,,21.41,21.41,52.22,52.22,45.58,367.74,,,,,,,,0.06,1.39,,,,,,,,,0.41,1.52,21.73
Cape Verde,CPV,1996,Sub-Saharan Africa,Lower-middle-income economies,75.34,64.73,15.25,45.14,,23.62,23.62,53.34,53.34,43.05,361.85,,,,,,,,0.03,1.35,,,,,,,,,0.80,5.07,19.99
Cape Verde,CPV,1997,Sub-Saharan Africa,Lower-middle-income economies,76.91,65.49,15.09,48.24,,26.19,26.19,54.99,54.99,52.04,346.08,,,,,,,,0.03,1.20,,,,,,,,,3.47,4.81,15.58
Cape Verde,CPV,1998,Sub-Saharan Africa,Lower-middle-income economies,79.10,60.00,13.46,47.68,,27.70,27.70,50.46,50.46,57.94,354.58,,,,,,,,0.03,1.35,,,,,,,,,2.49,4.99,14.13
Cape Verde,CPV,1999,Sub-Saharan Africa,Lower-middle-income economies,79.72,55.44,11.29,43.59,,32.04,32.04,46.36,46.36,78.61,346.27,,,,,,,,0.03,1.30,,,,,,,,,5.91,3.22,13.35
Cape Verde,CPV,2000,Sub-Saharan Africa,Lower-middle-income economies,76.04,60.14,13.48,46.91,,37.45,37.45,50.48,50.48,70.36,350.54,,,,,,,,0.17,1.31,,,,,,,,,5.56,5.74,16.12
Cape Verde,CPV,2001,Sub-Saharan Africa,Lower-middle-income economies,75.51,63.29,16.16,50.51,,37.31,37.31,53.72,53.72,68.60,358.73,,,,,,,,0.16,1.39,,,,,,,,,29.84,17.06,14.38
Cape Verde,CPV,2002,Sub-Saharan Africa,Lower-middle-income economies,77.48,66.53,16.42,53.58,,38.51,38.51,57.55,57.55,65.44,476.24,,,,,,,,0.01,1.76,,,,,,,,,44.93,6.46,13.70
Cape Verde,CPV,2003,Sub-Saharan Africa,Lower-middle-income economies,78.50,68.38,15.73,55.83,,39.85,39.85,60.22,60.22,66.85,611.39,,,,,,,,0.02,1.52,,,,,,,,,46.44,5.41,13.33
Cape Verde,CPV,2004,Sub-Saharan Africa,Lower-middle-income economies,80.75,72.16,14.95,58.51,,42.19,42.19,64.10,64.10,64.91,706.13,,,,,,,,0.01,1.36,,,,,,,,,48.58,5.66,12.26
Cape Verde,CPV,2005,Sub-Saharan Africa,Lower-middle-income economies,82.53,77.61,13.67,60.90,,43.27,43.27,69.32,69.32,60.25,684.74,,,,,,,,0.01,1.53,,,,,,,,,30.66,8.95,14.06
Cape Verde,CPV,2006,Sub-Saharan Africa,Lower-middle-income economies,86.18,81.28,11.64,63.06,,45.29,45.29,73.34,73.34,63.09,879.86,,,,,,,,0.02,1.63,,,,,,,,,17.06,8.94,12.33
Cape Verde,CPV,2007,Sub-Saharan Africa,Lower-middle-income economies,87.72,83.94,9.93,66.31,,48.21,48.21,76.42,76.42,63.09,1046.37,,,,,,,,0.03,1.54,,,,,,,,,32.75,9.38,10.43
Cape Verde,CPV,2008,Sub-Saharan Africa,Lower-middle-income economies,89.23,84.63,9.14,70.35,,53.17,53.17,77.25,77.25,74.50,1063.27,,,100.00,,,60.83,,0.04,1.52,,,,,,,,,43.73,7.58,9.93
Cape Verde,CPV,2009,Sub-Saharan Africa,Lower-middle-income economies,90.40,81.26,8.23,72.78,,57.68,57.68,74.56,74.56,80.10,1108.58,4.18,5.43,88.66,1.00,17.40,71.32,,0.06,1.52,,,,,,,,,39.92,7.03,8.54
Cape Verde,CPV,2010,Sub-Saharan Africa,Lower-middle-income economies,91.17,78.53,7.50,73.95,,58.85,58.85,72.48,72.48,82.28,1067.72,3.20,4.88,90.56,0.96,14.64,61.62,,0.06,1.43,,,,,,,,,39.72,4.90,7.89
Cape Verde,CPV,2011,Sub-Saharan Africa,Lower-middle-income economies,92.67,76.05,6.70,76.53,,60.59,60.59,70.47,70.47,89.65,1050.31,3.17,4.76,91.35,0.83,12.49,62.35,,0.07,1.37,,,,,,,,,39.08,6.88,9.28
Costa Rica,CRI,1960,Latin America & the Caribbean,Upper-middle-income economies,97.68,,,,,,,,,211.45,582.28,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1961,Latin America & the Caribbean,Upper-middle-income economies,96.59,18.87,0.79,26.73,,26.73,26.73,12.30,12.30,223.22,477.53,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1962,Latin America & the Caribbean,Upper-middle-income economies,95.72,18.20,1.01,25.33,,25.33,25.33,11.97,11.97,200.93,533.36,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1963,Latin America & the Caribbean,Upper-middle-income economies,94.49,18.95,1.35,25.94,,25.23,25.23,12.62,12.62,199.06,579.57,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1964,Latin America & the Caribbean,Upper-middle-income economies,91.39,19.74,2.20,28.47,,27.38,27.38,13.37,13.37,210.15,615.86,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1965,Latin America & the Caribbean,Upper-middle-income economies,91.51,19.24,2.73,29.26,,28.31,28.31,13.21,13.21,218.21,643.88,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1966,Latin America & the Caribbean,Upper-middle-income economies,87.19,18.48,3.42,28.55,,27.48,27.48,12.70,12.70,214.64,642.76,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1967,Latin America & the Caribbean,Upper-middle-income economies,83.75,20.03,4.59,26.87,,26.18,26.18,14.23,14.23,161.82,832.69,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,1968,Latin America & the Caribbean,Upper-middle-income economies,81.05,20.89,5.49,25.66,,25.28,25.28,15.02,15.02,175.19,789.80,,,,,,,,,,,,,,,,,,,,
